"realtime","endtime","eating","drinking","cohort","day","mouse"
312,313,0,0,37,1,9
313,314,0,0,37,1,1
313,314,0,0,37,1,10
313,314,0,0,37,1,11
313,314,0,0,37,1,12
313,314,0,0,37,1,2
313,314,0,0,37,1,3
313,314,0,0,37,1,4
313,314,0,0,37,1,5
313,314,0,0,37,1,6
313,314,0,0,37,1,7
313,314,0,0,37,1,8
313,314,0,0,37,1,9
314,315,0,0,37,1,1
314,315,0,0,37,1,10
314,315,0,0,37,1,11
314,315,0,0,37,1,12
314,315,0,0,37,1,2
314,315,0,0,37,1,3
314,315,0,0,37,1,4
314,315,0,0,37,1,5
314,315,0,0,37,1,6
314,315,0,0,37,1,7
314,315,0,0,37,1,8
314,315,0,0,37,1,9
315,316,0,0,37,1,1
315,316,0,0,37,1,10
315,316,0,0,37,1,11
315,316,0,0,37,1,12
315,316,0,0,37,1,2
315,316,0,0,37,1,3
315,316,0,0,37,1,4
315,316,0,0,37,1,5
315,316,0,0,37,1,6
315,316,0,0,37,1,7
315,316,0,0,37,1,8
315,316,0,0,37,1,9
316,317,0,0,37,1,1
316,317,0,0,37,1,10
316,317,0,0,37,1,11
316,317,0,0,37,1,12
316,317,0,0,37,1,2
316,317,0,0,37,1,3
316,317,0,0,37,1,4
316,317,0,0,37,1,5
316,317,0,0,37,1,6
316,317,0,0,37,1,7
316,317,0,0,37,1,8
316,317,1,0,37,1,9
317,318,0,0,37,1,1
317,318,0,0,37,1,10
317,318,0,0,37,1,11
317,318,0,0,37,1,12
317,318,0,0,37,1,2
317,318,0,0,37,1,3
317,318,0,0,37,1,4
317,318,0,0,37,1,5
317,318,0,0,37,1,6
317,318,0,0,37,1,7
317,318,0,0,37,1,8
317,318,0,0,37,1,9
318,319,0,0,37,1,1
318,319,0,0,37,1,10
318,319,0,0,37,1,11
318,319,0,0,37,1,12
318,319,0,0,37,1,2
318,319,0,0,37,1,3
318,319,0,0,37,1,4
318,319,0,0,37,1,5
318,319,0,0,37,1,6
318,319,0,0,37,1,7
318,319,0,0,37,1,8
318,319,0,0,37,1,9
319,320,0,0,37,1,1
319,320,0,0,37,1,10
319,320,0,0,37,1,11
319,320,0,0,37,1,12
319,320,1,0,37,1,2
319,320,0,0,37,1,3
319,320,0,0,37,1,4
319,320,0,0,37,1,5
319,320,0,0,37,1,6
319,320,0,0,37,1,7
319,320,0,0,37,1,8
319,320,0,0,37,1,9
320,321,0,0,37,1,1
320,321,0,0,37,1,10
320,321,0,0,37,1,11
320,321,0,0,37,1,12
320,321,0,0,37,1,2
320,321,0,0,37,1,3
320,321,0,0,37,1,4
320,321,0,0,37,1,5
320,321,0,0,37,1,6
320,321,0,0,37,1,7
320,321,0,0,37,1,8
320,321,0,0,37,1,9
321,322,0,0,37,1,1
321,322,0,0,37,1,10
321,322,0,0,37,1,11
321,322,0,0,37,1,12
321,322,2,0,37,1,2
321,322,0,0,37,1,3
321,322,0,0,37,1,4
321,322,0,0,37,1,5
321,322,0,0,37,1,6
321,322,0,0,37,1,7
321,322,0,0,37,1,8
321,322,0,0,37,1,9
322,323,0,0,37,1,1
322,323,0,0,37,1,10
322,323,0,0,37,1,11
322,323,0,0,37,1,12
322,323,1,0,37,1,2
322,323,0,0,37,1,3
322,323,0,0,37,1,4
322,323,0,0,37,1,5
322,323,0,0,37,1,6
322,323,0,0,37,1,7
322,323,0,0,37,1,8
322,323,0,0,37,1,9
323,324,0,0,37,1,1
323,324,0,0,37,1,10
323,324,0,0,37,1,11
323,324,0,0,37,1,12
323,324,0,0,37,1,2
323,324,0,0,37,1,3
323,324,0,0,37,1,4
323,324,0,0,37,1,5
323,324,0,0,37,1,6
323,324,0,0,37,1,7
323,324,0,0,37,1,8
323,324,0,0,37,1,9
324,325,0,0,37,1,1
324,325,0,0,37,1,10
324,325,0,0,37,1,11
324,325,0,0,37,1,12
324,325,0,0,37,1,2
324,325,0,0,37,1,3
324,325,0,0,37,1,4
324,325,0,0,37,1,5
324,325,0,0,37,1,6
324,325,0,0,37,1,7
324,325,0,0,37,1,8
324,325,0,0,37,1,9
325,326,0,0,37,1,1
325,326,0,0,37,1,10
325,326,0,0,37,1,11
325,326,0,0,37,1,12
325,326,1,0,37,1,2
325,326,0,0,37,1,3
325,326,0,0,37,1,4
325,326,0,0,37,1,5
325,326,0,0,37,1,6
325,326,0,1,37,1,7
325,326,0,0,37,1,8
325,326,0,0,37,1,9
326,327,0,0,37,1,1
326,327,0,0,37,1,10
326,327,0,0,37,1,11
326,327,0,0,37,1,12
326,327,1,0,37,1,2
326,327,0,0,37,1,3
326,327,0,0,37,1,4
326,327,0,0,37,1,5
326,327,0,0,37,1,6
326,327,1,0,37,1,7
326,327,0,0,37,1,8
326,327,0,0,37,1,9
327,328,0,0,37,1,1
327,328,0,0,37,1,10
327,328,0,0,37,1,11
327,328,0,0,37,1,12
327,328,0,0,37,1,2
327,328,0,0,37,1,3
327,328,0,0,37,1,4
327,328,0,0,37,1,5
327,328,0,0,37,1,6
327,328,1,0,37,1,7
327,328,0,0,37,1,8
327,328,0,0,37,1,9
328,329,0,0,37,1,1
328,329,0,0,37,1,10
328,329,0,0,37,1,11
328,329,0,0,37,1,12
328,329,0,0,37,1,2
328,329,0,0,37,1,3
328,329,0,0,37,1,4
328,329,0,0,37,1,5
328,329,0,0,37,1,6
328,329,1,0,37,1,7
328,329,0,0,37,1,8
328,329,0,0,37,1,9
329,330,0,0,37,1,1
329,330,0,0,37,1,10
329,330,0,0,37,1,11
329,330,0,0,37,1,12
329,330,0,0,37,1,2
329,330,0,0,37,1,3
329,330,0,0,37,1,4
329,330,0,0,37,1,5
329,330,0,0,37,1,6
329,330,1,0,37,1,7
329,330,0,0,37,1,8
329,330,0,0,37,1,9
330,331,0,0,37,1,1
330,331,0,0,37,1,10
330,331,0,0,37,1,11
330,331,0,0,37,1,12
330,331,0,0,37,1,2
330,331,0,0,37,1,3
330,331,0,0,37,1,4
330,331,0,0,37,1,5
330,331,0,0,37,1,6
330,331,0,0,37,1,7
330,331,0,0,37,1,8
330,331,0,0,37,1,9
331,332,0,0,37,1,1
331,332,0,0,37,1,10
331,332,0,0,37,1,11
331,332,0,0,37,1,12
331,332,0,0,37,1,2
331,332,0,0,37,1,3
331,332,0,0,37,1,4
331,332,0,0,37,1,5
331,332,0,0,37,1,6
331,332,1,0,37,1,7
331,332,0,0,37,1,8
331,332,0,0,37,1,9
332,333,0,0,37,1,1
332,333,0,0,37,1,10
332,333,0,0,37,1,11
332,333,0,0,37,1,12
332,333,0,0,37,1,2
332,333,0,0,37,1,3
332,333,0,0,37,1,4
332,333,0,0,37,1,5
332,333,0,0,37,1,6
332,333,1,0,37,1,7
332,333,0,0,37,1,8
332,333,0,0,37,1,9
333,334,0,0,37,1,1
333,334,0,0,37,1,10
333,334,0,0,37,1,11
333,334,0,0,37,1,12
333,334,0,0,37,1,2
333,334,0,0,37,1,3
333,334,0,0,37,1,4
333,334,0,0,37,1,5
333,334,0,0,37,1,6
333,334,1,0,37,1,7
333,334,0,0,37,1,8
333,334,0,0,37,1,9
334,335,0,0,37,1,1
334,335,0,0,37,1,10
334,335,1,0,37,1,11
334,335,0,0,37,1,12
334,335,0,0,37,1,2
334,335,0,0,37,1,3
334,335,0,0,37,1,4
334,335,0,0,37,1,5
334,335,0,0,37,1,6
334,335,1,0,37,1,7
334,335,0,0,37,1,8
334,335,0,0,37,1,9
335,336,0,0,37,1,1
335,336,0,0,37,1,10
335,336,0,0,37,1,11
335,336,0,0,37,1,12
335,336,0,0,37,1,2
335,336,0,0,37,1,3
335,336,0,0,37,1,4
335,336,0,0,37,1,5
335,336,0,0,37,1,6
335,336,0,0,37,1,7
335,336,0,0,37,1,8
335,336,0,0,37,1,9
336,337,0,0,37,1,1
336,337,0,0,37,1,10
336,337,0,0,37,1,11
336,337,0,0,37,1,12
336,337,0,0,37,1,2
336,337,0,0,37,1,3
336,337,0,0,37,1,4
336,337,0,0,37,1,5
336,337,0,0,37,1,6
336,337,0,0,37,1,7
336,337,0,0,37,1,8
336,337,0,0,37,1,9
337,338,0,0,37,1,1
337,338,0,0,37,1,10
337,338,0,0,37,1,11
337,338,0,0,37,1,12
337,338,0,0,37,1,2
337,338,0,0,37,1,3
337,338,0,0,37,1,4
337,338,0,0,37,1,5
337,338,0,0,37,1,6
337,338,0,0,37,1,7
337,338,0,0,37,1,8
337,338,0,0,37,1,9
338,339,0,0,37,1,1
338,339,0,0,37,1,10
338,339,0,0,37,1,11
338,339,0,0,37,1,12
338,339,0,1,37,1,2
338,339,0,0,37,1,3
338,339,0,0,37,1,4
338,339,0,0,37,1,5
338,339,0,0,37,1,6
338,339,0,0,37,1,7
338,339,0,0,37,1,8
338,339,0,0,37,1,9
339,340,0,0,37,1,1
339,340,0,0,37,1,10
339,340,0,0,37,1,11
339,340,0,0,37,1,12
339,340,0,0,37,1,2
339,340,0,0,37,1,3
339,340,0,0,37,1,4
339,340,0,0,37,1,5
339,340,0,0,37,1,6
339,340,0,0,37,1,7
339,340,0,0,37,1,8
339,340,0,0,37,1,9
340,341,0,0,37,1,1
340,341,0,0,37,1,10
340,341,0,0,37,1,11
340,341,0,0,37,1,12
340,341,0,0,37,1,2
340,341,0,0,37,1,3
340,341,0,0,37,1,4
340,341,0,0,37,1,5
340,341,0,0,37,1,6
340,341,0,0,37,1,7
340,341,0,0,37,1,8
340,341,0,0,37,1,9
341,342,0,0,37,1,1
341,342,0,0,37,1,10
341,342,0,0,37,1,11
341,342,0,0,37,1,12
341,342,0,0,37,1,2
341,342,0,0,37,1,3
341,342,0,0,37,1,4
341,342,0,0,37,1,5
341,342,0,0,37,1,6
341,342,0,0,37,1,7
341,342,0,0,37,1,8
341,342,0,0,37,1,9
342,343,0,0,37,1,1
342,343,0,0,37,1,10
342,343,0,0,37,1,11
342,343,0,0,37,1,12
342,343,0,1,37,1,2
342,343,0,0,37,1,3
342,343,0,0,37,1,4
342,343,0,0,37,1,5
342,343,0,0,37,1,6
342,343,0,0,37,1,7
342,343,0,0,37,1,8
342,343,0,0,37,1,9
343,344,0,0,37,1,1
343,344,0,0,37,1,10
343,344,0,0,37,1,11
343,344,0,0,37,1,12
343,344,0,0,37,1,2
343,344,0,0,37,1,3
343,344,0,0,37,1,4
343,344,0,0,37,1,5
343,344,0,0,37,1,6
343,344,0,0,37,1,7
343,344,0,0,37,1,8
343,344,0,0,37,1,9
344,345,0,0,37,1,1
344,345,0,0,37,1,10
344,345,0,0,37,1,11
344,345,0,0,37,1,12
344,345,0,0,37,1,2
344,345,0,0,37,1,3
344,345,0,0,37,1,4
344,345,0,0,37,1,5
344,345,0,0,37,1,6
344,345,0,0,37,1,7
344,345,0,0,37,1,8
344,345,0,0,37,1,9
345,346,0,0,37,1,1
345,346,0,0,37,1,10
345,346,1,0,37,1,11
345,346,0,0,37,1,12
345,346,0,0,37,1,2
345,346,0,0,37,1,3
345,346,0,0,37,1,4
345,346,0,0,37,1,5
345,346,0,0,37,1,6
345,346,0,0,37,1,7
345,346,0,0,37,1,8
345,346,0,0,37,1,9
346,347,0,0,37,1,1
346,347,0,0,37,1,10
346,347,1,0,37,1,11
346,347,0,0,37,1,12
346,347,0,0,37,1,2
346,347,0,0,37,1,3
346,347,0,0,37,1,4
346,347,0,0,37,1,5
346,347,0,0,37,1,6
346,347,0,0,37,1,7
346,347,0,0,37,1,8
346,347,0,0,37,1,9
347,348,0,0,37,1,1
347,348,0,0,37,1,10
347,348,0,0,37,1,11
347,348,0,0,37,1,12
347,348,0,0,37,1,2
347,348,0,0,37,1,3
347,348,0,0,37,1,4
347,348,0,0,37,1,5
347,348,0,0,37,1,6
347,348,0,0,37,1,7
347,348,0,0,37,1,8
347,348,0,0,37,1,9
348,349,0,0,37,1,1
348,349,0,0,37,1,10
348,349,0,0,37,1,11
348,349,0,0,37,1,12
348,349,0,0,37,1,2
348,349,0,0,37,1,3
348,349,0,0,37,1,4
348,349,0,0,37,1,5
348,349,0,0,37,1,6
348,349,0,0,37,1,7
348,349,0,0,37,1,8
348,349,0,0,37,1,9
349,350,0,0,37,1,1
349,350,0,0,37,1,10
349,350,0,0,37,1,11
349,350,0,0,37,1,12
349,350,0,1,37,1,2
349,350,0,0,37,1,3
349,350,0,0,37,1,4
349,350,0,0,37,1,5
349,350,0,0,37,1,6
349,350,0,0,37,1,7
349,350,0,0,37,1,8
349,350,0,0,37,1,9
350,351,0,0,37,1,1
350,351,0,0,37,1,10
350,351,0,0,37,1,11
350,351,0,1,37,1,12
350,351,1,1,37,1,2
350,351,0,0,37,1,3
350,351,0,0,37,1,4
350,351,0,0,37,1,5
350,351,0,0,37,1,6
350,351,0,0,37,1,7
350,351,0,1,37,1,8
350,351,0,0,37,1,9
351,352,0,0,37,1,1
351,352,0,0,37,1,10
351,352,0,0,37,1,11
351,352,0,1,37,1,12
351,352,0,0,37,1,2
351,352,0,0,37,1,3
351,352,0,0,37,1,4
351,352,0,0,37,1,5
351,352,0,0,37,1,6
351,352,0,0,37,1,7
351,352,0,0,37,1,8
351,352,0,0,37,1,9
352,353,0,0,37,1,1
352,353,0,0,37,1,10
352,353,0,0,37,1,11
352,353,0,0,37,1,12
352,353,0,0,37,1,2
352,353,0,0,37,1,3
352,353,0,0,37,1,4
352,353,0,0,37,1,5
352,353,0,0,37,1,6
352,353,0,0,37,1,7
352,353,1,0,37,1,8
352,353,0,0,37,1,9
353,354,0,0,37,1,1
353,354,0,0,37,1,10
353,354,0,0,37,1,11
353,354,0,1,37,1,12
353,354,0,0,37,1,2
353,354,0,0,37,1,3
353,354,0,0,37,1,4
353,354,0,0,37,1,5
353,354,0,0,37,1,6
353,354,0,0,37,1,7
353,354,0,0,37,1,8
353,354,0,0,37,1,9
354,355,0,0,37,1,1
354,355,0,0,37,1,10
354,355,0,0,37,1,11
354,355,0,1,37,1,12
354,355,0,0,37,1,2
354,355,0,0,37,1,3
354,355,0,0,37,1,4
354,355,0,0,37,1,5
354,355,0,0,37,1,6
354,355,0,0,37,1,7
354,355,0,0,37,1,8
354,355,0,0,37,1,9
355,356,0,0,37,1,1
355,356,0,0,37,1,10
355,356,0,0,37,1,11
355,356,0,0,37,1,12
355,356,0,1,37,1,2
355,356,0,0,37,1,3
355,356,0,0,37,1,4
355,356,0,0,37,1,5
355,356,0,0,37,1,6
355,356,0,0,37,1,7
355,356,0,0,37,1,8
355,356,0,0,37,1,9
356,357,0,0,37,1,1
356,357,0,0,37,1,10
356,357,0,0,37,1,11
356,357,1,0,37,1,12
356,357,0,0,37,1,2
356,357,0,0,37,1,3
356,357,0,0,37,1,4
356,357,0,0,37,1,5
356,357,0,0,37,1,6
356,357,0,0,37,1,7
356,357,0,0,37,1,8
356,357,0,0,37,1,9
357,358,0,0,37,1,1
357,358,0,0,37,1,10
357,358,0,0,37,1,11
357,358,1,0,37,1,12
357,358,1,0,37,1,2
357,358,0,0,37,1,3
357,358,0,0,37,1,4
357,358,0,0,37,1,5
357,358,0,0,37,1,6
357,358,0,0,37,1,7
357,358,0,0,37,1,8
357,358,0,0,37,1,9
358,359,0,0,37,1,1
358,359,0,0,37,1,10
358,359,0,0,37,1,11
358,359,1,0,37,1,12
358,359,0,0,37,1,2
358,359,0,0,37,1,3
358,359,0,0,37,1,4
358,359,0,0,37,1,5
358,359,0,0,37,1,6
358,359,0,0,37,1,7
358,359,1,0,37,1,8
358,359,0,0,37,1,9
359,360,0,0,37,1,1
359,360,0,0,37,1,10
359,360,0,0,37,1,11
359,360,0,0,37,1,12
359,360,0,0,37,1,2
359,360,0,0,37,1,3
359,360,0,0,37,1,4
359,360,0,0,37,1,5
359,360,0,0,37,1,6
359,360,1,0,37,1,7
359,360,1,0,37,1,8
359,360,0,0,37,1,9
360,361,0,0,37,1,1
360,361,0,0,37,1,10
360,361,0,0,37,1,11
360,361,1,0,37,1,12
360,361,0,0,37,1,2
360,361,0,0,37,1,3
360,361,0,0,37,1,4
360,361,0,0,37,1,5
360,361,0,0,37,1,6
360,361,0,0,37,1,7
360,361,0,0,37,1,8
360,361,0,0,37,1,9
361,362,0,0,37,1,1
361,362,0,0,37,1,10
361,362,0,0,37,1,11
361,362,1,0,37,1,12
361,362,0,0,37,1,2
361,362,0,0,37,1,3
361,362,0,0,37,1,4
361,362,0,0,37,1,5
361,362,0,0,37,1,6
361,362,0,0,37,1,7
361,362,0,0,37,1,8
361,362,0,0,37,1,9
362,363,0,0,37,1,1
362,363,0,0,37,1,10
362,363,0,0,37,1,11
362,363,0,0,37,1,12
362,363,0,0,37,1,2
362,363,0,0,37,1,3
362,363,0,0,37,1,4
362,363,0,0,37,1,5
362,363,0,0,37,1,6
362,363,0,0,37,1,7
362,363,0,0,37,1,8
362,363,0,0,37,1,9
363,364,0,0,37,1,1
363,364,0,0,37,1,10
363,364,0,0,37,1,11
363,364,0,0,37,1,12
363,364,1,0,37,1,2
363,364,0,0,37,1,3
363,364,0,0,37,1,4
363,364,0,0,37,1,5
363,364,0,0,37,1,6
363,364,0,0,37,1,7
363,364,0,0,37,1,8
363,364,0,0,37,1,9
364,365,0,0,37,1,1
364,365,0,0,37,1,10
364,365,0,0,37,1,11
364,365,0,0,37,1,12
364,365,2,0,37,1,2
364,365,0,0,37,1,3
364,365,0,0,37,1,4
364,365,0,0,37,1,5
364,365,0,0,37,1,6
364,365,0,0,37,1,7
364,365,0,0,37,1,8
364,365,0,0,37,1,9
365,366,0,0,37,1,1
365,366,0,0,37,1,10
365,366,0,0,37,1,11
365,366,0,0,37,1,12
365,366,0,2,37,1,2
365,366,0,0,37,1,3
365,366,0,0,37,1,4
365,366,0,0,37,1,5
365,366,0,0,37,1,6
365,366,0,0,37,1,7
365,366,0,0,37,1,8
365,366,0,0,37,1,9
366,367,0,0,37,1,1
366,367,0,0,37,1,10
366,367,0,0,37,1,11
366,367,0,0,37,1,12
366,367,0,0,37,1,2
366,367,0,0,37,1,3
366,367,0,0,37,1,4
366,367,0,0,37,1,5
366,367,0,0,37,1,6
366,367,0,0,37,1,7
366,367,0,0,37,1,8
366,367,0,0,37,1,9
367,368,0,0,37,1,1
367,368,0,0,37,1,10
367,368,0,0,37,1,11
367,368,0,0,37,1,12
367,368,0,0,37,1,2
367,368,0,0,37,1,3
367,368,0,0,37,1,4
367,368,0,0,37,1,5
367,368,0,0,37,1,6
367,368,0,0,37,1,7
367,368,0,0,37,1,8
367,368,0,0,37,1,9
368,369,0,0,37,1,1
368,369,0,0,37,1,10
368,369,0,0,37,1,11
368,369,0,0,37,1,12
368,369,0,0,37,1,2
368,369,0,0,37,1,3
368,369,0,0,37,1,4
368,369,0,0,37,1,5
368,369,0,0,37,1,6
368,369,0,0,37,1,7
368,369,0,0,37,1,8
368,369,0,0,37,1,9
369,370,0,0,37,1,1
369,370,0,1,37,1,10
369,370,0,0,37,1,11
369,370,0,0,37,1,12
369,370,0,0,37,1,2
369,370,0,0,37,1,3
369,370,0,0,37,1,4
369,370,0,0,37,1,5
369,370,0,0,37,1,6
369,370,0,0,37,1,7
369,370,0,0,37,1,8
369,370,0,0,37,1,9
370,371,0,0,37,1,1
370,371,0,0,37,1,10
370,371,0,0,37,1,11
370,371,0,0,37,1,12
370,371,0,0,37,1,2
370,371,0,0,37,1,3
370,371,0,0,37,1,4
370,371,0,0,37,1,5
370,371,0,0,37,1,6
370,371,0,0,37,1,7
370,371,0,0,37,1,8
370,371,0,0,37,1,9
371,372,0,0,37,1,1
371,372,0,0,37,1,10
371,372,0,0,37,1,11
371,372,0,0,37,1,12
371,372,0,0,37,1,2
371,372,0,0,37,1,3
371,372,0,0,37,1,4
371,372,0,0,37,1,5
371,372,0,0,37,1,6
371,372,0,0,37,1,7
371,372,0,0,37,1,8
371,372,0,0,37,1,9
372,373,0,0,37,1,1
372,373,0,0,37,1,10
372,373,0,0,37,1,11
372,373,0,0,37,1,12
372,373,0,0,37,1,2
372,373,0,0,37,1,3
372,373,0,0,37,1,4
372,373,0,0,37,1,5
372,373,0,0,37,1,6
372,373,0,0,37,1,7
372,373,0,0,37,1,8
372,373,0,0,37,1,9
373,374,0,0,37,1,1
373,374,0,0,37,1,10
373,374,0,0,37,1,11
373,374,0,0,37,1,12
373,374,1,0,37,1,2
373,374,0,0,37,1,3
373,374,0,0,37,1,4
373,374,0,0,37,1,5
373,374,0,0,37,1,6
373,374,0,0,37,1,7
373,374,0,0,37,1,8
373,374,0,0,37,1,9
374,375,0,0,37,1,1
374,375,0,0,37,1,10
374,375,0,0,37,1,11
374,375,0,0,37,1,12
374,375,1,0,37,1,2
374,375,0,0,37,1,3
374,375,0,0,37,1,4
374,375,0,0,37,1,5
374,375,0,0,37,1,6
374,375,0,0,37,1,7
374,375,0,0,37,1,8
374,375,0,0,37,1,9
375,376,0,0,37,1,1
375,376,0,0,37,1,10
375,376,0,0,37,1,11
375,376,0,0,37,1,12
375,376,0,0,37,1,2
375,376,0,0,37,1,3
375,376,0,0,37,1,4
375,376,0,0,37,1,5
375,376,0,0,37,1,6
375,376,0,0,37,1,7
375,376,0,0,37,1,8
375,376,0,0,37,1,9
376,377,0,0,37,1,1
376,377,0,0,37,1,10
376,377,0,0,37,1,11
376,377,0,0,37,1,12
376,377,0,1,37,1,2
376,377,0,0,37,1,3
376,377,0,0,37,1,4
376,377,0,0,37,1,5
376,377,0,0,37,1,6
376,377,0,0,37,1,7
376,377,0,0,37,1,8
376,377,0,0,37,1,9
377,378,0,0,37,1,1
377,378,0,0,37,1,10
377,378,0,0,37,1,11
377,378,0,0,37,1,12
377,378,0,0,37,1,2
377,378,0,0,37,1,3
377,378,0,0,37,1,4
377,378,0,0,37,1,5
377,378,0,0,37,1,6
377,378,0,0,37,1,7
377,378,0,0,37,1,8
377,378,0,0,37,1,9
378,379,0,0,37,1,1
378,379,0,0,37,1,10
378,379,0,0,37,1,11
378,379,0,0,37,1,12
378,379,0,0,37,1,2
378,379,0,0,37,1,3
378,379,0,0,37,1,4
378,379,0,0,37,1,5
378,379,0,0,37,1,6
378,379,0,0,37,1,7
378,379,0,0,37,1,8
378,379,0,0,37,1,9
379,380,0,0,37,1,1
379,380,0,0,37,1,10
379,380,0,0,37,1,11
379,380,0,0,37,1,12
379,380,0,1,37,1,2
379,380,0,0,37,1,3
379,380,0,0,37,1,4
379,380,0,0,37,1,5
379,380,0,0,37,1,6
379,380,0,0,37,1,7
379,380,0,0,37,1,8
379,380,0,0,37,1,9
380,381,0,0,37,1,1
380,381,0,0,37,1,10
380,381,0,0,37,1,11
380,381,0,0,37,1,12
380,381,0,0,37,1,2
380,381,0,0,37,1,3
380,381,0,0,37,1,4
380,381,0,0,37,1,5
380,381,0,0,37,1,6
380,381,0,0,37,1,7
380,381,0,0,37,1,8
380,381,0,0,37,1,9
381,382,0,0,37,1,1
381,382,0,0,37,1,10
381,382,0,0,37,1,11
381,382,0,0,37,1,12
381,382,0,0,37,1,2
381,382,0,0,37,1,3
381,382,0,0,37,1,4
381,382,0,0,37,1,5
381,382,0,0,37,1,6
381,382,0,0,37,1,7
381,382,0,0,37,1,8
381,382,0,0,37,1,9
382,383,0,0,37,1,1
382,383,0,0,37,1,10
382,383,0,0,37,1,11
382,383,0,0,37,1,12
382,383,0,0,37,1,2
382,383,0,0,37,1,3
382,383,0,0,37,1,4
382,383,0,0,37,1,5
382,383,0,0,37,1,6
382,383,0,0,37,1,7
382,383,0,0,37,1,8
382,383,0,0,37,1,9
383,384,0,0,37,1,1
383,384,0,0,37,1,10
383,384,0,0,37,1,11
383,384,0,0,37,1,12
383,384,0,0,37,1,2
383,384,0,0,37,1,3
383,384,0,0,37,1,4
383,384,0,1,37,1,5
383,384,0,0,37,1,6
383,384,0,0,37,1,7
383,384,0,0,37,1,8
383,384,0,0,37,1,9
384,385,0,0,37,1,1
384,385,0,0,37,1,10
384,385,0,0,37,1,11
384,385,0,0,37,1,12
384,385,0,0,37,1,2
384,385,0,0,37,1,3
384,385,0,0,37,1,4
384,385,0,0,37,1,5
384,385,0,0,37,1,6
384,385,0,0,37,1,7
384,385,0,0,37,1,8
384,385,0,0,37,1,9
385,386,0,0,37,1,1
385,386,0,0,37,1,10
385,386,0,0,37,1,11
385,386,0,0,37,1,12
385,386,1,0,37,1,2
385,386,0,0,37,1,3
385,386,0,0,37,1,4
385,386,0,0,37,1,5
385,386,0,0,37,1,6
385,386,1,0,37,1,7
385,386,0,0,37,1,8
385,386,0,0,37,1,9
386,387,0,0,37,1,1
386,387,0,0,37,1,10
386,387,0,0,37,1,11
386,387,0,0,37,1,12
386,387,0,0,37,1,2
386,387,0,0,37,1,3
386,387,0,0,37,1,4
386,387,0,0,37,1,5
386,387,0,0,37,1,6
386,387,1,0,37,1,7
386,387,0,0,37,1,8
386,387,0,0,37,1,9
387,388,0,0,37,1,1
387,388,0,0,37,1,10
387,388,0,0,37,1,11
387,388,0,0,37,1,12
387,388,0,0,37,1,2
387,388,0,0,37,1,3
387,388,0,0,37,1,4
387,388,0,0,37,1,5
387,388,0,0,37,1,6
387,388,0,0,37,1,7
387,388,0,0,37,1,8
387,388,0,0,37,1,9
388,389,0,0,37,1,1
388,389,1,0,37,1,10
388,389,0,0,37,1,11
388,389,0,0,37,1,12
388,389,0,1,37,1,2
388,389,0,0,37,1,3
388,389,0,0,37,1,4
388,389,0,0,37,1,5
388,389,0,0,37,1,6
388,389,0,0,37,1,7
388,389,0,0,37,1,8
388,389,0,0,37,1,9
389,390,0,0,37,1,1
389,390,1,0,37,1,10
389,390,0,0,37,1,11
389,390,0,0,37,1,12
389,390,0,1,37,1,2
389,390,0,0,37,1,3
389,390,0,0,37,1,4
389,390,0,0,37,1,5
389,390,0,0,37,1,6
389,390,0,0,37,1,7
389,390,0,0,37,1,8
389,390,0,0,37,1,9
390,391,0,0,37,1,1
390,391,1,0,37,1,10
390,391,0,0,37,1,11
390,391,0,0,37,1,12
390,391,0,0,37,1,2
390,391,0,0,37,1,3
390,391,0,0,37,1,4
390,391,0,0,37,1,5
390,391,0,0,37,1,6
390,391,0,0,37,1,7
390,391,0,0,37,1,8
390,391,0,0,37,1,9
391,392,0,0,37,1,1
391,392,1,0,37,1,10
391,392,0,0,37,1,11
391,392,0,0,37,1,12
391,392,0,0,37,1,2
391,392,0,0,37,1,3
391,392,0,0,37,1,4
391,392,0,0,37,1,5
391,392,0,0,37,1,6
391,392,0,0,37,1,7
391,392,0,0,37,1,8
391,392,0,0,37,1,9
392,393,0,0,37,1,1
392,393,0,0,37,1,10
392,393,0,0,37,1,11
392,393,0,0,37,1,12
392,393,0,0,37,1,2
392,393,0,0,37,1,3
392,393,0,0,37,1,4
392,393,1,0,37,1,5
392,393,0,0,37,1,6
392,393,0,0,37,1,7
392,393,0,0,37,1,8
392,393,0,0,37,1,9
393,394,0,0,37,1,1
393,394,0,0,37,1,10
393,394,0,0,37,1,11
393,394,0,0,37,1,12
393,394,0,0,37,1,2
393,394,0,0,37,1,3
393,394,0,0,37,1,4
393,394,1,0,37,1,5
393,394,0,0,37,1,6
393,394,0,0,37,1,7
393,394,0,0,37,1,8
393,394,0,0,37,1,9
394,395,0,0,37,1,1
394,395,0,0,37,1,10
394,395,0,0,37,1,11
394,395,0,1,37,1,12
394,395,1,0,37,1,2
394,395,0,0,37,1,3
394,395,0,0,37,1,4
394,395,0,0,37,1,5
394,395,0,0,37,1,6
394,395,0,0,37,1,7
394,395,0,0,37,1,8
394,395,0,0,37,1,9
395,396,0,0,37,1,1
395,396,0,0,37,1,10
395,396,0,0,37,1,11
395,396,0,0,37,1,12
395,396,0,0,37,1,2
395,396,0,0,37,1,3
395,396,0,0,37,1,4
395,396,0,0,37,1,5
395,396,0,0,37,1,6
395,396,0,0,37,1,7
395,396,0,0,37,1,8
395,396,0,0,37,1,9
396,397,0,0,37,1,1
